"","OBJECTID","STATE","DATE","POPULATION","NEWCONFIRMED","CUMCONFIRMED","NEWDEATHS","CUMDEATHS","NEWCD_NORM_500","CUMCD_NORM_500","NEWDEATHS_NORM_500","CUMDEATHS_NORM_500","SQMI","EVENT_CATG_S","SCORE","RESTRICTIONS","PHASED_REOPENING","COUNTYOPEN","STUSAB","LATITUDE","LONGITUDE","STATEFP","GNISID"
"7140",6974,"PENNSYLVANIA",2020-03-12,12976662,6,22,0,0,0,1,0,0,NA,NA,2.1,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7141",6975,"PENNSYLVANIA",2020-03-13,12976662,19,41,0,0,1,2,0,0,NA,NA,2.1,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7142",6976,"PENNSYLVANIA",2020-03-14,12976662,6,47,0,0,0,2,0,0,NA,NA,2.1,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7143",6977,"PENNSYLVANIA",2020-03-15,12976662,0,47,0,0,0,2,0,0,NA,NA,2.1,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7144",6978,"PENNSYLVANIA",2020-03-16,12976662,32,79,0,0,1,3,0,0,44820,"4SM",1,1,0,0,"PA",40.590752,-77.209755,42,1779798
"7145",6979,"PENNSYLVANIA",2020-03-17,12976662,33,112,0,0,1,4,0,0,NA,NA,1,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7146",6980,"PENNSYLVANIA",2020-03-18,12976662,43,155,1,1,2,6,0,0,NA,NA,1,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7147",6981,"PENNSYLVANIA",2020-03-19,12976662,51,206,0,1,2,8,0,0,NA,NA,1,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7148",6982,"PENNSYLVANIA",2020-03-20,12976662,105,311,0,1,4,12,0,0,44820,"2SM",2.75,1,0,0,"PA",40.590752,-77.209755,42,1779798
"7149",6983,"PENNSYLVANIA",2020-03-21,12976662,88,399,1,2,3,15,0,0,NA,NA,2.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7150",6984,"PENNSYLVANIA",2020-03-22,12976662,110,509,2,4,4,20,0,0,NA,NA,2.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7151",6985,"PENNSYLVANIA",2020-03-23,12976662,189,698,2,6,7,27,0,0,NA,NA,2.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7152",6986,"PENNSYLVANIA",2020-03-24,12976662,248,946,2,8,10,36,0,0,NA,NA,2.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7153",6987,"PENNSYLVANIA",2020-03-25,12976662,314,1260,7,15,12,49,0,1,NA,NA,2.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7154",6988,"PENNSYLVANIA",2020-03-26,12976662,535,1795,3,18,21,69,0,1,NA,NA,2.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7155",6989,"PENNSYLVANIA",2020-03-27,12976662,550,2345,4,22,21,90,0,1,NA,NA,2.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7156",6990,"PENNSYLVANIA",2020-03-28,12976662,500,2845,12,34,19,110,0,1,NA,NA,2.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7157",6991,"PENNSYLVANIA",2020-03-29,12976662,587,3432,7,41,23,132,0,2,NA,NA,2.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7158",6992,"PENNSYLVANIA",2020-03-30,12976662,723,4155,9,50,28,160,0,2,NA,NA,2.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7159",6993,"PENNSYLVANIA",2020-03-31,12976662,808,4963,13,63,31,191,1,2,NA,NA,2.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7160",6994,"PENNSYLVANIA",2020-04-01,12976662,1046,6009,11,74,40,232,0,3,44820,"1SM",3.75,1,0,0,"PA",40.590752,-77.209755,42,1779798
"7161",6995,"PENNSYLVANIA",2020-04-02,12976662,1259,7268,16,90,49,280,1,3,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7162",6996,"PENNSYLVANIA",2020-04-03,12976662,1302,8570,12,102,50,330,0,4,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7163",6997,"PENNSYLVANIA",2020-04-04,12976662,1874,10444,34,136,72,402,1,5,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7164",6998,"PENNSYLVANIA",2020-04-05,12976662,1145,11589,15,151,44,447,1,6,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7165",6999,"PENNSYLVANIA",2020-04-06,12976662,1538,13127,28,179,59,506,1,7,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7166",7000,"PENNSYLVANIA",2020-04-07,12976662,1726,14853,68,247,67,572,3,10,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7167",7001,"PENNSYLVANIA",2020-04-08,12976662,1778,16631,71,318,69,641,3,12,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7168",7002,"PENNSYLVANIA",2020-04-09,12976662,1669,18300,27,345,64,705,1,13,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7169",7003,"PENNSYLVANIA",2020-04-10,12976662,1751,20051,73,418,67,773,3,16,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7170",7004,"PENNSYLVANIA",2020-04-11,12976662,1668,21719,85,503,64,837,3,19,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7171",7005,"PENNSYLVANIA",2020-04-12,12976662,1219,22938,54,557,47,884,2,21,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7172",7006,"PENNSYLVANIA",2020-04-13,12976662,1354,24292,32,589,52,936,1,23,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7173",7007,"PENNSYLVANIA",2020-04-14,12976662,1173,25465,102,691,45,981,4,27,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7174",7008,"PENNSYLVANIA",2020-04-15,12976662,1288,26753,88,779,50,1031,3,30,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7175",7009,"PENNSYLVANIA",2020-04-16,12976662,1505,28258,62,841,58,1089,2,32,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7176",7010,"PENNSYLVANIA",2020-04-17,12976662,1630,29888,80,921,63,1152,3,35,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7177",7011,"PENNSYLVANIA",2020-04-18,12976662,1764,31652,121,1042,68,1220,5,40,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7178",7012,"PENNSYLVANIA",2020-04-19,12976662,1250,32902,234,1276,48,1268,9,49,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7179",7013,"PENNSYLVANIA",2020-04-20,12976662,1012,33914,72,1348,39,1307,3,52,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7180",7014,"PENNSYLVANIA",2020-04-21,12976662,1335,35249,266,1614,51,1358,10,62,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7181",7015,"PENNSYLVANIA",2020-04-22,12976662,833,36082,59,1673,32,1390,2,64,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7182",7016,"PENNSYLVANIA",2020-04-23,12976662,2297,38379,51,1724,89,1479,2,66,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7183",7017,"PENNSYLVANIA",2020-04-24,12976662,1829,40208,23,1747,70,1549,1,67,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7184",7018,"PENNSYLVANIA",2020-04-25,12976662,945,41153,46,1793,36,1586,2,69,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7185",7019,"PENNSYLVANIA",2020-04-26,12976662,1463,42616,23,1816,56,1642,1,70,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7186",7020,"PENNSYLVANIA",2020-04-27,12976662,942,43558,70,1886,36,1678,3,73,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7187",7021,"PENNSYLVANIA",2020-04-28,12976662,1579,45137,160,2046,61,1739,6,79,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7188",7022,"PENNSYLVANIA",2020-04-29,12976662,1190,46327,327,2373,46,1785,13,91,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7189",7023,"PENNSYLVANIA",2020-04-30,12976662,1644,47971,102,2475,63,1848,4,95,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7190",7024,"PENNSYLVANIA",2020-05-01,12976662,1608,49579,160,2635,62,1910,6,102,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7191",7025,"PENNSYLVANIA",2020-05-02,12976662,915,50494,60,2695,35,1946,2,104,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7192",7026,"PENNSYLVANIA",2020-05-03,12976662,731,51225,25,2720,28,1974,1,105,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7193",7027,"PENNSYLVANIA",2020-05-04,12976662,1591,52816,118,2838,61,2035,5,109,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7194",7028,"PENNSYLVANIA",2020-05-05,12976662,1048,53864,341,3179,40,2075,13,122,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7195",7029,"PENNSYLVANIA",2020-05-06,12976662,936,54800,166,3345,36,2111,6,129,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7196",7030,"PENNSYLVANIA",2020-05-07,12976662,1156,55956,244,3589,45,2156,9,138,NA,NA,3.75,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7197",7031,"PENNSYLVANIA",2020-05-08,12976662,1415,57371,126,3715,55,2211,5,143,44820,"2E",3.65,1,1,1,"PA",40.590752,-77.209755,42,1779798
"7198",7032,"PENNSYLVANIA",2020-05-09,12976662,1189,58560,64,3779,46,2256,2,146,NA,NA,3.65,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7199",7033,"PENNSYLVANIA",2020-05-10,12976662,1379,59939,27,3806,53,2309,1,147,NA,NA,3.65,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7200",7034,"PENNSYLVANIA",2020-05-11,12976662,520,60459,26,3832,20,2330,1,148,NA,NA,3.65,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7201",7035,"PENNSYLVANIA",2020-05-12,12976662,851,61310,82,3914,33,2362,3,151,NA,NA,3.65,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7202",7036,"PENNSYLVANIA",2020-05-13,12976662,791,62101,180,4094,30,2393,7,158,NA,NA,3.65,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7203",7037,"PENNSYLVANIA",2020-05-14,12976662,1004,63105,194,4288,39,2431,7,165,NA,NA,3.65,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7204",7038,"PENNSYLVANIA",2020-05-15,12976662,1031,64136,134,4422,40,2471,5,170,44820,"2E",3.6,1,2,1,"PA",40.590752,-77.209755,42,1779798
"7205",7039,"PENNSYLVANIA",2020-05-16,12976662,1049,65185,58,4480,40,2512,2,173,NA,NA,3.6,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7206",7040,"PENNSYLVANIA",2020-05-17,12976662,515,65700,15,4495,20,2531,1,173,NA,NA,3.6,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7207",7041,"PENNSYLVANIA",2020-05-18,12976662,969,66669,20,4515,37,2569,1,174,NA,NA,3.6,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7208",7042,"PENNSYLVANIA",2020-05-19,12976662,642,67311,113,4628,25,2594,4,178,NA,NA,3.6,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7209",7043,"PENNSYLVANIA",2020-05-20,12976662,815,68126,142,4770,31,2625,5,184,NA,NA,3.6,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7210",7044,"PENNSYLVANIA",2020-05-21,12976662,1126,69252,99,4869,43,2668,4,188,NA,NA,3.6,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7211",7045,"PENNSYLVANIA",2020-05-22,12976662,959,70211,141,5010,37,2705,5,193,44820,"2E",3.55,1,2,1,"PA",40.590752,-77.209755,42,1779798
"7212",7046,"PENNSYLVANIA",2020-05-23,12976662,798,71009,102,5112,31,2736,4,197,NA,NA,3.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7213",7047,"PENNSYLVANIA",2020-05-24,12976662,554,71563,24,5136,21,2757,1,198,NA,NA,3.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7214",7048,"PENNSYLVANIA",2020-05-25,12976662,362,71925,10,5146,14,2771,0,198,NA,NA,3.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7215",7049,"PENNSYLVANIA",2020-05-26,12976662,853,72778,17,5163,33,2804,1,199,NA,NA,3.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7216",7050,"PENNSYLVANIA",2020-05-27,12976662,779,73557,102,5265,30,2834,4,203,NA,NA,3.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7217",7051,"PENNSYLVANIA",2020-05-28,12976662,663,74220,108,5373,26,2860,4,207,NA,NA,3.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7218",7052,"PENNSYLVANIA",2020-05-29,12976662,764,74984,91,5464,29,2889,4,211,44820,"2E",3.25,1,3,1,"PA",40.590752,-77.209755,42,1779798
"7219",7053,"PENNSYLVANIA",2020-05-30,12976662,713,75697,73,5537,27,2917,3,213,NA,NA,3.25,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7220",7054,"PENNSYLVANIA",2020-05-31,12976662,432,76129,18,5555,17,2933,1,214,NA,NA,3.25,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7221",7055,"PENNSYLVANIA",2020-06-01,12976662,517,76646,12,5567,20,2953,0,215,NA,NA,3.25,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7222",7056,"PENNSYLVANIA",2020-06-02,12976662,579,77225,100,5667,22,2976,4,218,NA,NA,3.25,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7223",7057,"PENNSYLVANIA",2020-06-03,12976662,555,77780,75,5742,21,2997,3,221,NA,NA,3.25,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7224",7058,"PENNSYLVANIA",2020-06-04,12976662,555,78335,90,5832,21,3018,3,225,44820,"1L",2.25,1,0,0,"PA",40.590752,-77.209755,42,1779798
"7225",7059,"PENNSYLVANIA",2020-06-05,12976662,480,78815,66,5898,18,3037,3,227,44820,"2E",2.25,1,3,1,"PA",40.590752,-77.209755,42,1779798
"7226",7060,"PENNSYLVANIA",2020-06-06,12976662,690,79505,33,5931,27,3063,1,229,NA,NA,2.25,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7227",7061,"PENNSYLVANIA",2020-06-07,12976662,403,79908,12,5943,16,3079,0,229,NA,NA,2.25,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7228",7062,"PENNSYLVANIA",2020-06-08,12976662,431,80339,10,5953,17,3096,0,229,NA,NA,2.25,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7229",7063,"PENNSYLVANIA",2020-06-09,12976662,531,80870,61,6014,20,3116,2,232,NA,NA,2.25,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7230",7064,"PENNSYLVANIA",2020-06-10,12976662,446,81316,48,6062,17,3133,2,234,NA,NA,2.25,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7231",7065,"PENNSYLVANIA",2020-06-11,12976662,532,81848,51,6113,20,3154,2,236,NA,NA,2.25,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7232",7066,"PENNSYLVANIA",2020-06-12,12976662,633,82481,49,6162,24,3178,2,237,44820,"2E",1.55,1,3,1,"PA",40.590752,-77.209755,42,1779798
"7233",7066,"PENNSYLVANIA",2020-06-12,12976662,633,82481,49,6162,24,3178,2,237,44820,"3E",1.55,1,3,1,"PA",40.590752,-77.209755,42,1779798
"7234",7066,"PENNSYLVANIA",2020-06-12,12976662,633,82481,49,6162,24,3178,2,237,44820,"4E",1.55,1,3,1,"PA",40.590752,-77.209755,42,1779798
"7235",7067,"PENNSYLVANIA",2020-06-13,12976662,463,82944,49,6211,18,3196,2,239,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7236",7068,"PENNSYLVANIA",2020-06-14,12976662,259,83203,4,6215,10,3206,0,239,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7237",7069,"PENNSYLVANIA",2020-06-15,12976662,386,83589,28,6243,15,3221,1,241,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7238",7070,"PENNSYLVANIA",2020-06-16,12976662,389,83978,33,6276,15,3236,1,242,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7239",7071,"PENNSYLVANIA",2020-06-17,12976662,311,84289,43,6319,12,3248,2,243,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7240",7072,"PENNSYLVANIA",2020-06-18,12976662,394,84683,42,6361,15,3263,2,245,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7241",7073,"PENNSYLVANIA",2020-06-19,12976662,516,85199,38,6399,20,3283,1,247,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7242",7074,"PENNSYLVANIA",2020-06-20,12976662,391,85590,20,6419,15,3298,1,247,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7243",7075,"PENNSYLVANIA",2020-06-21,12976662,345,85935,4,6423,13,3311,0,247,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7244",7076,"PENNSYLVANIA",2020-06-22,12976662,641,86576,3,6426,25,3336,0,248,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7245",7077,"PENNSYLVANIA",2020-06-23,12976662,632,87208,38,6464,24,3360,1,249,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7246",7078,"PENNSYLVANIA",2020-06-24,12976662,477,87685,54,6518,18,3379,2,251,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7247",7079,"PENNSYLVANIA",2020-06-25,12976662,456,88141,39,6557,18,3396,2,253,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7248",7080,"PENNSYLVANIA",2020-06-26,12976662,719,88860,22,6579,28,3424,1,253,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7249",7081,"PENNSYLVANIA",2020-06-27,12976662,586,89446,24,6603,23,3446,1,254,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7250",7082,"PENNSYLVANIA",2020-06-28,12976662,417,89863,3,6606,16,3462,0,255,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7251",7083,"PENNSYLVANIA",2020-06-29,12976662,604,90467,8,6614,23,3486,0,255,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7252",7084,"PENNSYLVANIA",2020-06-30,12976662,672,91139,35,6649,26,3512,1,256,NA,NA,1.55,NA,NA,NA,"PA",40.590752,-77.209755,42,1779798
"7253",7085,"PUERTO RICO",2020-01-22,3325000,NA,0,NA,0,NA,0,NA,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7254",7086,"PUERTO RICO",2020-01-23,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7255",7087,"PUERTO RICO",2020-01-24,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7256",7088,"PUERTO RICO",2020-01-25,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7257",7089,"PUERTO RICO",2020-01-26,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7258",7090,"PUERTO RICO",2020-01-27,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7259",7091,"PUERTO RICO",2020-01-28,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7260",7092,"PUERTO RICO",2020-01-29,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7261",7093,"PUERTO RICO",2020-01-30,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7262",7094,"PUERTO RICO",2020-01-31,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7263",7095,"PUERTO RICO",2020-02-01,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7264",7096,"PUERTO RICO",2020-02-02,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7265",7097,"PUERTO RICO",2020-02-03,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7266",7098,"PUERTO RICO",2020-02-04,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7267",7099,"PUERTO RICO",2020-02-05,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7268",7100,"PUERTO RICO",2020-02-06,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7269",7101,"PUERTO RICO",2020-02-07,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7270",7102,"PUERTO RICO",2020-02-08,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7271",7103,"PUERTO RICO",2020-02-09,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7272",7104,"PUERTO RICO",2020-02-10,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7273",7105,"PUERTO RICO",2020-02-11,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7274",7106,"PUERTO RICO",2020-02-12,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7275",7107,"PUERTO RICO",2020-02-13,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7276",7108,"PUERTO RICO",2020-02-14,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7277",7109,"PUERTO RICO",2020-02-15,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7278",7110,"PUERTO RICO",2020-02-16,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7279",7111,"PUERTO RICO",2020-02-17,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7280",7112,"PUERTO RICO",2020-02-18,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7281",7113,"PUERTO RICO",2020-02-19,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7282",7114,"PUERTO RICO",2020-02-20,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7283",7115,"PUERTO RICO",2020-02-21,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7284",7116,"PUERTO RICO",2020-02-22,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7285",7117,"PUERTO RICO",2020-02-23,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7286",7118,"PUERTO RICO",2020-02-24,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7287",7119,"PUERTO RICO",2020-02-25,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7288",7120,"PUERTO RICO",2020-02-26,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7289",7121,"PUERTO RICO",2020-02-27,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7290",7122,"PUERTO RICO",2020-02-28,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7291",7123,"PUERTO RICO",2020-02-29,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7292",7124,"PUERTO RICO",2020-03-01,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7293",7125,"PUERTO RICO",2020-03-02,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7294",7126,"PUERTO RICO",2020-03-03,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7295",7127,"PUERTO RICO",2020-03-04,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
"7296",7128,"PUERTO RICO",2020-03-05,3325000,0,0,0,0,0,0,0,0,NA,NA,1.55,NA,NA,NA,"PR",18.2258999999999,-66.435,72,1779808
